date,temp_max,temp_min,temp_mean,wind_speed_max,wind_speed_mean,humidity_mean,precipitation
2022-07-21,31.3,25.1,27.79,10.19,6.9,85.89,5.0
2022-07-22,30.85,24.95,27.71,21.13,13.48,85.46,15.4
2022-07-23,33.25,25.7,28.93,22.97,15.15,80.61,7.8
2022-07-24,32.5,25.75,28.66,24.65,15.72,78.72,9.9
2022-07-25,31.5,25.3,28.17,18.92,14.37,79.26,2.8
2022-07-26,32.05,25.3,28.28,16.64,12.85,80.98,4.9
2022-07-27,31.7,24.95,27.6,11.38,5.66,85.77,21.8
2022-07-28,30.2,24.65,27.28,14.33,6.87,87.17,16.9
2022-07-29,31.3,25.4,27.67,10.74,5.58,85.81,4.9
2022-07-30,32.9,25.5,28.38,10.46,6.79,81.07,1.0
2022-07-31,31.5,25.15,27.81,12.18,6.6,83.64,10.0
2022-08-01,33.4,25.8,29.33,12.88,9.4,77.54,0.3
2022-08-02,32.85,26.5,29.07,12.02,7.47,80.2,0.6
2022-08-03,31.45,26.4,28.08,14.04,8.06,85.36,1.7
2022-08-04,30.95,24.6,27.62,13.22,8.28,85.87,5.7
2022-08-05,32.4,25.6,28.66,6.29,3.86,83.16,1.9
2022-08-06,30.7,25.15,27.75,13.78,7.71,85.42,18.6
2022-08-07,33.3,24.75,29.05,7.93,5.88,80.41,0.2
2022-08-08,33.5,27.35,30.34,17.23,9.71,76.65,0.4
2022-08-09,34.45,27.55,30.86,18.53,10.6,71.87,0.4
2022-08-10,28.7,26.6,27.78,25.52,17.25,81.7,3.8
2022-08-11,33.65,25.15,29.29,26.8,15.77,72.43,0.2
2022-08-12,33.2,26.3,29.41,20.95,13.41,75.27,0.8
2022-08-13,32.7,26.15,27.9,17.29,7.27,85.47,5.5
2022-08-14,30.95,25.6,27.88,18.37,11.17,82.16,1.6
2022-08-15,30.25,25.4,27.38,32.45,22.28,79.41,8.4
2022-08-16,31.95,25.2,28.32,23.22,16.4,75.34,0.3
2022-08-17,33.4,25.45,29.22,13.53,9.1,72.58,0.8
2022-08-18,33.95,26.55,29.92,18.39,12.79,70.65,0.5
2022-08-19,30.55,24.55,27.76,12.43,6.57,80.93,6.8
2022-08-20,33.5,25.6,29.36,10.48,6.75,76.29,0.3
2022-08-21,32.9,25.75,29.15,16.18,9.9,76.57,6.5
2022-08-22,33.1,25.85,29.3,32.69,22.55,71.01,1.2
2022-08-23,32.3,25.75,28.35,19.17,13.01,75.83,0.7
2022-08-24,33.6,25.05,29.08,6.99,4.98,73.35,0.5
2022-08-25,34.8,26.45,30.17,16.04,10.89,65.26,0.5
2022-08-26,35.0,27.55,30.64,21.07,16.43,60.85,1.2
2022-08-27,35.5,27.45,30.98,21.48,15.37,55.47,0.1
2022-08-28,34.8,27.2,30.12,14.06,8.2,60.9,0.6
2022-08-29,36.75,26.3,30.53,11.25,5.78,67.53,0.0
2022-08-30,36.8,27.7,31.37,19.77,9.32,61.35,0.2
2022-08-31,36.8,27.75,31.83,14.49,8.77,60.33,0.5
2022-09-01,36.7,27.35,31.85,13.09,6.81,57.8,0.0
2022-09-02,37.7,27.45,32.01,22.18,12.59,51.52,0.0
2022-09-03,36.85,27.7,32.06,20.96,15.25,51.29,0.0
2022-09-04,36.15,27.0,31.43,15.79,9.43,52.84,0.0
2022-09-05,37.4,27.05,31.7,11.92,7.06,52.46,0.0
2022-09-06,37.3,27.15,31.96,14.57,7.43,52.64,0.0
2022-09-07,36.6,26.6,31.81,12.92,6.48,53.16,0.0
2022-09-08,34.95,27.7,31.54,12.1,8.02,62.65,0.2
2022-09-09,34.25,24.75,30.16,16.2,9.36,68.98,3.1
2022-09-10,33.6,24.45,29.68,15.03,10.1,68.05,3.7
2022-09-11,35.05,26.9,30.23,16.6,10.59,64.34,1.0
2022-09-12,34.25,25.15,29.46,28.82,17.36,66.85,1.6
2022-09-13,30.45,25.2,27.49,30.17,19.31,76.59,6.1
2022-09-14,30.1,24.2,26.1,23.19,14.51,85.58,9.2
2022-09-15,30.85,23.4,26.15,15.14,9.91,83.58,13.4
2022-09-16,33.45,23.55,27.43,14.51,9.64,78.3,0.8
2022-09-17,33.2,23.25,28.0,12.1,6.94,78.6,0.4
2022-09-18,33.45,24.7,28.52,13.0,6.68,74.51,0.0
2022-09-19,32.0,23.85,27.16,9.35,5.34,83.93,2.4
2022-09-20,31.45,24.5,27.36,10.5,5.52,83.89,1.7
2022-09-21,26.8,23.6,25.05,17.65,10.65,92.2,33.9
2022-09-22,28.05,23.45,24.68,17.65,12.31,93.84,48.2
2022-09-23,27.0,23.4,24.64,22.83,15.94,93.78,41.5
2022-09-24,30.8,23.55,26.28,16.04,10.04,83.92,0.9
2022-09-25,30.95,22.6,26.71,14.76,7.63,83.17,0.1
2022-09-26,31.4,22.6,26.64,13.48,7.96,79.05,0.0
2022-09-27,32.1,22.85,27.22,10.51,6.9,76.06,0.2
2022-09-28,31.65,22.8,27.13,14.8,8.35,76.48,0.0
2022-09-29,31.85,23.0,27.31,14.26,7.95,75.54,0.0
2022-09-30,32.55,23.2,27.95,11.99,7.72,72.0,0.0
2022-10-01,33.1,22.8,27.99,13.39,8.6,66.21,0.0
2022-10-02,33.2,23.05,27.71,22.93,14.58,60.69,0.0
2022-10-03,32.65,23.1,27.67,15.11,9.78,66.51,0.0
2022-10-04,31.7,22.85,27.09,14.59,7.31,76.8,0.1
2022-10-05,30.7,23.1,26.36,13.36,10.19,74.84,0.0
2022-10-06,26.15,22.95,24.55,14.78,11.99,82.2,1.1
2022-10-07,23.6,21.5,22.46,16.24,13.75,94.76,37.2
2022-10-08,25.9,21.0,22.62,18.12,11.92,92.57,47.1
2022-10-09,27.7,21.25,23.43,14.92,8.78,88.36,1.6
2022-10-10,26.6,20.9,23.44,9.39,5.98,87.36,2.7
2022-10-11,28.3,19.95,23.76,10.7,6.67,82.73,0.0
2022-10-12,28.95,19.0,23.82,14.06,9.0,72.31,0.0
2022-10-13,29.35,19.0,23.69,14.84,9.2,68.44,0.0
2022-10-14,29.55,18.7,23.9,12.26,7.76,68.68,0.0
2022-10-15,29.85,18.2,24.14,9.9,6.1,69.31,0.0
2022-10-16,30.25,18.25,24.23,10.79,7.85,63.23,0.0
2022-10-17,30.4,18.3,24.25,10.79,7.39,60.29,0.0
2022-10-18,30.05,18.7,23.74,12.1,7.35,66.22,0.0
2022-10-19,30.25,18.55,23.54,11.2,6.32,64.06,1.1
2022-10-20,29.9,17.15,23.99,9.73,5.59,64.99,0.0
2022-10-21,29.0,18.05,22.75,11.81,8.6,67.0,0.0
2022-10-22,28.5,15.95,22.0,8.71,6.87,63.11,0.0
2022-10-23,29.35,16.55,22.23,13.05,9.81,60.81,0.0
2022-10-24,29.2,16.2,22.08,18.67,11.66,56.32,0.0
2022-10-25,29.75,16.9,23.08,9.11,6.44,62.13,0.0
2022-10-26,29.95,16.9,24.0,9.36,5.2,61.22,0.0
2022-10-27,29.9,16.95,23.21,9.59,5.73,65.46,0.0
2022-10-28,29.25,17.3,23.41,8.31,4.81,63.43,0.0
2022-10-29,29.45,16.65,22.96,11.21,7.28,62.64,0.0
2022-10-30,29.2,16.15,23.19,8.4,5.45,63.23,0.0
2022-10-31,30.05,17.25,23.36,10.3,7.25,67.84,0.0
2022-11-01,29.15,17.7,23.14,13.89,8.99,70.15,0.0
2022-11-02,30.4,17.95,23.45,13.91,10.18,66.34,0.0
2022-11-03,30.6,20.7,24.8,8.71,4.66,64.87,0.0
2022-11-04,29.9,19.5,23.91,13.18,9.41,77.02,0.0
2022-11-05,29.25,18.95,23.43,9.42,7.5,77.96,0.0
2022-11-06,30.35,18.3,23.35,14.33,6.25,71.74,0.6
2022-11-07,28.6,17.7,21.82,25.22,6.54,75.01,6.9
2022-11-08,27.0,16.35,22.06,8.21,3.85,70.15,0.1
2022-11-09,25.8,17.2,21.09,12.78,7.38,74.14,0.0
2022-11-10,26.15,15.5,20.1,18.29,11.57,64.47,0.0
2022-11-11,26.2,15.35,19.95,19.73,13.29,59.01,0.0
2022-11-12,26.5,14.75,19.94,19.17,10.7,62.88,0.0
2022-11-13,27.5,15.1,20.91,15.27,8.12,61.86,0.0
2022-11-14,26.45,15.25,20.29,11.84,6.82,66.03,0.0
2022-11-15,25.05,15.8,19.4,16.99,10.38,60.32,0.0
2022-11-16,24.25,13.35,18.06,21.3,12.54,60.53,0.0
2022-11-17,24.15,12.15,17.32,13.09,9.63,57.4,0.0
2022-11-18,24.05,11.6,17.67,9.98,7.39,58.54,0.0
2022-11-19,25.0,11.6,17.46,13.25,9.22,62.42,0.0
2022-11-20,25.4,12.35,18.04,15.63,11.8,58.42,0.0
2022-11-21,24.95,12.55,17.89,14.84,10.83,55.27,0.0
2022-11-22,24.85,11.65,17.59,18.28,12.12,50.47,0.0
2022-11-23,24.9,12.05,17.23,14.56,11.17,53.89,0.0
2022-11-24,24.7,11.1,17.34,10.97,7.63,57.05,0.0
2022-11-25,24.75,11.6,17.25,15.14,10.49,56.79,0.0
2022-11-26,24.55,11.05,16.86,9.73,7.61,65.12,0.0
2022-11-27,24.25,9.95,17.4,9.11,5.24,63.35,0.0
2022-11-28,23.95,10.25,16.77,9.18,7.09,67.91,0.0
2022-11-29,23.8,11.45,16.79,9.42,7.16,71.11,0.0
2022-11-30,23.5,11.1,16.46,11.12,8.11,73.95,0.0
2022-12-01,23.4,10.95,16.72,8.09,5.47,73.67,0.0
2022-12-02,23.7,10.95,17.05,7.64,4.89,72.71,0.0
2022-12-03,23.45,11.3,16.49,11.97,8.29,73.96,0.0
2022-12-04,22.3,10.4,15.52,8.29,6.78,73.63,0.0
2022-12-05,22.6,10.95,16.01,17.56,13.32,68.64,0.0
2022-12-06,23.0,11.3,16.35,21.18,15.51,68.21,0.0
2022-12-07,22.8,10.85,15.95,15.19,11.26,73.09,0.0
2022-12-08,23.45,10.7,16.3,12.57,7.98,75.75,0.0
2022-12-09,25.0,10.45,16.91,11.21,8.69,71.29,0.0
2022-12-10,25.15,11.5,17.3,12.07,9.83,68.9,0.0
2022-12-11,24.6,11.45,16.87,13.24,11.18,61.51,0.0
2022-12-12,24.35,11.3,16.8,20.42,15.2,52.8,0.0
2022-12-13,22.1,11.15,15.65,19.39,14.69,54.8,0.0
2022-12-14,21.55,9.0,14.61,17.1,12.73,56.53,0.0
2022-12-15,21.2,8.6,14.02,13.14,10.23,65.62,0.0
2022-12-16,21.65,8.25,14.06,11.87,8.0,69.32,0.0
2022-12-17,21.5,8.3,14.28,9.61,7.03,75.88,0.0
2022-12-18,21.4,8.85,14.14,10.14,7.86,79.37,0.0
2022-12-19,20.75,8.6,13.62,10.14,7.9,76.88,0.0
2022-12-20,20.5,7.55,13.05,10.0,8.17,78.87,0.0
2022-12-21,20.25,8.5,12.93,10.5,8.1,79.38,0.0
2022-12-22,18.9,7.7,12.24,10.66,7.19,81.55,0.0
2022-12-23,18.9,8.45,12.45,15.02,10.92,74.72,0.0
2022-12-24,17.1,6.5,10.93,13.71,11.33,81.03,0.0
2022-12-25,18.35,6.25,11.09,10.88,8.6,83.48,0.0
2022-12-26,18.75,7.1,11.88,18.39,13.6,78.85,0.0
2022-12-27,19.6,7.8,13.08,19.84,15.94,72.05,0.0
2022-12-28,20.2,9.35,14.1,12.25,8.39,74.02,0.0
2022-12-29,20.7,11.1,14.9,13.9,8.48,74.51,0.0
2022-12-30,19.0,9.6,13.07,17.32,12.58,81.52,0.0
2022-12-31,18.3,7.85,12.47,8.67,5.97,78.62,0.0
2023-01-01,18.15,6.25,12.25,9.2,4.97,77.77,0.0
2023-01-02,16.55,6.0,10.64,9.73,6.61,85.33,0.0
2023-01-03,16.5,5.4,9.67,11.25,8.46,87.5,0.0
2023-01-04,15.4,5.35,8.89,10.25,8.11,89.18,0.0
2023-01-05,14.05,4.8,8.3,10.9,6.71,87.49,0.0
2023-01-06,15.25,3.75,8.22,13.24,9.07,87.37,0.0
2023-01-07,17.05,5.7,10.09,14.24,9.7,87.65,0.0
2023-01-08,17.4,5.65,11.06,7.7,5.37,88.44,0.0
2023-01-09,18.35,7.45,11.53,14.37,8.94,89.29,0.0
2023-01-10,19.65,7.55,12.15,13.68,7.35,85.98,0.0
2023-01-11,20.05,9.8,14.45,15.99,12.77,81.03,0.1
2023-01-12,18.55,10.55,13.91,16.56,9.56,87.12,18.2
2023-01-13,16.95,7.95,12.09,17.08,13.37,75.66,0.0
2023-01-14,15.25,5.45,9.39,15.88,12.63,65.66,0.0
2023-01-15,15.5,3.65,9.0,13.32,9.38,63.58,0.0
2023-01-16,16.35,3.55,8.97,14.4,10.16,64.18,0.0
2023-01-17,16.55,3.2,9.19,10.63,8.59,65.08,0.0
2023-01-18,18.35,6.4,12.21,15.48,7.21,63.65,0.3
2023-01-19,19.65,9.65,14.04,14.87,10.47,70.09,0.0
2023-01-20,20.5,6.95,13.24,8.71,5.55,79.04,0.0
2023-01-21,21.65,8.1,14.13,10.59,8.45,71.32,0.0
2023-01-22,22.8,8.4,15.49,9.98,6.52,63.86,0.0
2023-01-23,21.2,13.05,16.89,23.22,11.97,81.74,11.3
2023-01-24,21.05,11.85,16.43,11.48,6.08,83.49,1.0
2023-01-25,19.0,9.9,14.33,16.42,12.72,76.88,0.0
2023-01-26,18.55,7.5,12.13,17.41,14.63,68.19,0.0
2023-01-27,20.7,6.5,12.53,15.33,11.5,68.59,0.0
2023-01-28,16.35,8.3,12.82,15.19,9.28,84.35,4.2
2023-01-29,16.15,10.35,13.17,22.26,8.51,87.09,10.2
2023-01-30,20.45,9.65,14.09,20.66,14.43,83.64,0.0
2023-01-31,19.9,9.4,13.72,19.65,16.34,75.38,0.0
2023-02-01,21.5,9.35,14.72,19.39,15.79,64.88,0.0
2023-02-02,22.35,9.55,14.98,16.7,11.93,68.68,0.0
2023-02-03,22.65,10.3,15.89,18.71,13.48,65.96,0.0
2023-02-04,23.25,10.95,16.96,14.33,9.68,63.3,0.0
2023-02-05,25.1,10.4,17.57,11.53,7.76,70.29,0.0
2023-02-06,23.35,13.1,17.07,18.22,12.69,69.79,0.0
2023-02-07,22.55,10.15,15.65,16.12,11.18,55.47,0.0
2023-02-08,25.75,9.95,17.34,15.28,9.89,62.61,0.0
2023-02-09,25.45,12.85,18.57,15.88,9.66,71.57,0.0
2023-02-10,25.9,13.3,18.87,16.61,8.86,62.61,0.0
2023-02-11,21.9,10.6,15.77,23.84,15.11,47.21,0.0
2023-02-12,21.0,9.75,14.99,27.94,22.11,35.02,0.0
2023-02-13,23.5,10.95,16.77,19.34,14.47,43.91,0.0
2023-02-14,25.65,12.8,18.31,20.95,14.99,54.55,0.0
2023-02-15,26.15,11.5,18.28,11.02,7.78,70.55,0.0
2023-02-16,26.65,13.3,19.58,9.9,5.86,76.51,0.0
2023-02-17,26.4,12.5,19.03,10.48,7.34,77.78,0.0
2023-02-18,27.9,14.8,20.99,10.44,5.6,70.36,0.0
2023-02-19,30.65,15.25,22.35,11.98,7.25,65.02,0.0
2023-02-20,29.05,15.1,21.92,14.19,9.28,57.67,0.0
2023-02-21,28.35,13.45,20.52,14.11,8.05,62.61,0.0
2023-02-22,27.4,13.95,19.96,18.86,12.15,53.09,0.0
2023-02-23,27.85,13.0,19.8,14.49,10.62,51.09,0.0
2023-02-24,28.4,13.35,20.96,9.93,7.37,53.79,0.0
2023-02-25,29.45,14.4,22.34,13.14,7.32,50.7,0.0
2023-02-26,29.8,15.6,22.24,14.97,8.83,52.58,0.0
2023-02-27,29.3,14.25,21.65,15.73,7.96,49.48,0.0
2023-02-28,29.7,15.65,21.83,17.52,10.11,49.55,0.0
2023-03-01,30.0,15.15,22.06,14.84,9.84,54.92,0.0
2023-03-02,30.55,16.75,22.64,18.08,11.36,55.91,0.0
2023-03-03,29.8,17.5,22.42,17.34,11.53,54.35,0.0
2023-03-04,29.6,16.3,22.36,20.77,12.53,53.09,0.0
2023-03-05,28.7,15.85,21.66,17.91,11.35,49.82,0.0
2023-03-06,28.7,15.75,21.78,13.78,8.69,48.33,0.0
2023-03-07,28.15,14.8,21.29,14.49,8.28,53.88,0.2
2023-03-08,27.5,15.85,20.99,13.8,8.88,61.93,0.5
2023-03-09,29.15,15.5,22.35,15.12,9.27,57.9,0.0
2023-03-10,30.0,16.2,23.18,12.98,8.12,51.31,0.0
2023-03-11,31.85,17.05,24.29,11.92,7.72,49.11,0.0
2023-03-12,32.05,17.45,24.3,15.84,8.36,49.33,0.0
2023-03-13,31.55,17.2,24.25,22.17,10.04,48.55,0.0
2023-03-14,32.25,17.2,24.78,20.38,7.08,43.4,0.0
2023-03-15,31.9,18.95,24.53,23.04,10.4,42.42,0.1
2023-03-16,28.5,19.5,22.86,16.7,6.46,54.87,1.7
2023-03-17,26.75,16.7,20.41,22.26,8.05,74.68,0.3
2023-03-18,25.15,15.2,19.84,11.99,6.65,82.53,0.7
2023-03-19,23.65,16.1,18.71,17.53,7.22,86.95,24.3
2023-03-20,23.05,14.6,18.27,10.83,7.11,83.54,3.2
2023-03-21,26.3,14.0,19.54,10.14,5.92,74.65,0.0
2023-03-22,28.0,15.45,21.46,14.66,9.09,64.8,0.0
2023-03-23,27.45,17.25,21.57,23.09,9.05,68.54,15.8
2023-03-24,26.25,17.35,21.15,19.77,9.58,77.89,1.1
2023-03-25,27.55,16.5,21.75,14.02,9.74,61.57,0.0
2023-03-26,26.75,15.45,20.78,18.25,10.62,61.68,0.0
2023-03-27,28.15,15.2,21.76,17.4,9.57,60.82,0.0
2023-03-28,30.8,16.65,23.3,11.75,8.1,54.95,0.2
2023-03-29,30.75,17.45,21.76,20.14,9.58,69.85,5.7
2023-03-30,24.15,16.95,19.58,17.4,5.81,82.6,9.4
2023-03-31,25.7,15.1,20.1,12.6,5.42,79.28,0.9
2023-04-01,28.3,15.85,22.2,16.78,8.49,69.26,0.0
2023-04-02,31.25,16.35,23.28,14.8,8.17,60.72,0.0
2023-04-03,28.0,17.2,22.23,15.63,9.83,60.92,0.2
2023-04-04,30.2,16.25,22.94,15.29,10.25,50.27,0.0
2023-04-05,31.3,16.65,23.88,16.49,11.96,40.55,0.0
2023-04-06,31.25,17.4,24.28,15.94,11.89,36.97,0.0
2023-04-07,31.75,17.1,24.38,16.17,10.87,33.59,0.0
2023-04-08,33.1,18.0,26.16,16.62,9.45,29.67,0.0
2023-04-09,33.25,19.7,26.44,15.48,8.71,28.69,0.0
2023-04-10,35.9,19.4,27.66,25.07,13.41,27.58,0.0
2023-04-11,36.35,23.05,29.43,24.64,15.94,26.85,0.0
2023-04-12,37.2,22.15,29.47,19.56,12.12,27.56,0.0
2023-04-13,37.3,21.75,29.54,17.21,9.97,27.06,0.0
2023-04-14,39.1,22.0,30.94,14.49,8.25,23.06,0.0
2023-04-15,39.15,22.7,31.27,18.29,10.24,24.94,0.0
2023-04-16,39.05,24.4,32.52,15.27,9.41,24.6,0.0
2023-04-17,39.1,25.45,32.58,23.47,12.92,23.29,0.0
2023-04-18,37.25,25.1,29.77,23.07,10.97,35.39,0.0
2023-04-19,34.65,23.3,28.08,15.48,8.31,44.33,0.0
2023-04-20,35.2,22.35,28.8,15.28,10.2,34.22,0.0
2023-04-21,35.1,20.75,28.6,17.24,9.73,25.87,0.0
2023-04-22,33.85,20.85,26.92,19.49,11.77,26.91,0.0
2023-04-23,31.85,20.0,26.05,17.67,10.31,34.69,0.0
2023-04-24,33.15,20.55,27.06,16.81,10.66,36.58,0.0
2023-04-25,35.55,22.1,28.92,11.89,8.17,32.26,0.0
2023-04-26,35.8,23.6,29.07,18.17,9.62,30.46,0.0
2023-04-27,33.5,22.4,27.94,9.57,6.35,36.01,0.0
2023-04-28,33.3,21.75,26.45,18.92,7.81,48.59,0.6
2023-04-29,30.4,21.15,24.6,20.16,7.41,61.2,1.4
2023-04-30,27.75,19.75,22.1,12.76,8.25,80.42,5.4
2023-05-01,27.95,19.3,22.51,18.45,10.61,80.94,5.4
2023-05-02,28.2,19.85,22.45,14.8,6.98,80.7,6.8
2023-05-03,29.65,18.7,24.23,7.77,4.81,73.12,0.0
2023-05-04,30.8,20.6,25.92,13.51,7.97,58.99,5.4
2023-05-05,35.35,20.7,27.38,21.67,8.61,47.91,0.0
2023-05-06,36.05,21.95,28.94,17.42,10.33,38.99,0.0
2023-05-07,36.6,21.85,29.19,22.18,12.66,40.21,0.0
2023-05-08,37.1,21.35,29.51,21.07,11.83,33.71,0.0
2023-05-09,36.45,21.9,29.69,22.92,13.89,22.19,0.0
2023-05-10,38.9,22.05,31.0,16.06,8.36,21.57,0.0
2023-05-11,41.7,23.05,33.28,15.98,10.14,22.17,0.0
2023-05-12,41.5,25.05,33.26,13.71,10.16,24.93,0.0
2023-05-13,40.5,26.5,32.49,25.05,11.58,28.44,0.0
2023-05-14,40.45,25.15,33.41,14.33,8.72,24.53,0.0
2023-05-15,38.55,26.75,32.41,26.23,13.87,27.7,0.0
2023-05-16,40.9,25.95,33.16,20.61,13.71,25.76,0.0
2023-05-17,37.95,23.9,31.02,21.65,12.34,37.88,0.0
2023-05-18,37.85,25.85,31.63,21.61,14.32,34.94,0.0
2023-05-19,39.95,24.8,32.82,24.12,12.61,28.24,0.0
2023-05-20,42.4,25.35,34.77,23.02,10.27,21.85,0.0
2023-05-21,42.1,29.75,36.06,28.04,18.34,20.44,0.0
2023-05-22,43.6,29.95,35.27,28.01,18.7,27.54,1.0
2023-05-23,37.7,26.25,30.84,18.51,10.21,46.55,0.2
2023-05-24,33.85,23.35,28.16,19.51,7.87,58.28,0.2
2023-05-25,34.5,22.65,28.49,9.36,5.13,54.67,0.0
2023-05-26,33.75,21.0,27.13,36.1,13.0,63.62,19.2
2023-05-27,33.8,23.95,27.43,18.08,7.25,65.73,0.3
2023-05-28,34.05,22.45,27.06,20.04,7.72,70.46,1.2
2023-05-29,34.1,22.7,27.28,17.41,8.0,65.36,0.1
2023-05-30,30.9,21.6,24.91,24.76,10.35,73.9,2.9
2023-05-31,33.6,19.85,26.38,16.39,7.57,65.28,0.4
2023-06-01,33.0,22.0,27.47,17.76,9.6,56.76,1.3
2023-06-02,34.85,22.7,29.23,11.68,7.76,51.6,0.0
2023-06-03,36.15,23.85,29.25,13.49,10.09,57.55,1.6
2023-06-04,37.1,25.1,30.4,26.76,13.05,51.57,0.1
2023-06-05,38.75,24.1,31.38,19.02,8.88,42.8,0.0
2023-06-06,38.4,24.95,32.07,20.47,11.06,37.1,0.0
2023-06-07,39.25,25.1,32.71,21.57,11.07,34.85,0.0
2023-06-08,40.8,26.0,34.18,21.92,14.81,34.42,0.0
2023-06-09,40.35,26.5,34.39,21.41,13.54,38.49,0.0
2023-06-10,39.15,28.15,33.8,21.87,15.15,45.26,0.0
2023-06-11,40.95,28.95,34.87,26.94,16.34,44.24,0.0
2023-06-12,41.85,30.2,36.24,30.63,20.97,34.76,0.0
2023-06-13,40.5,30.65,35.65,30.04,21.18,36.03,0.0
2023-06-14,37.35,30.3,33.24,30.8,17.42,46.93,0.4
2023-06-15,38.65,27.4,32.23,28.08,13.89,51.32,1.2
2023-06-16,39.3,26.3,32.94,15.19,10.61,53.53,0.3
2023-06-17,38.65,28.35,32.05,17.67,9.03,59.92,4.0
2023-06-18,32.3,27.4,29.6,12.88,9.03,71.19,6.6
2023-06-19,36.45,26.1,30.6,20.61,9.15,67.09,16.6
2023-06-20,35.6,25.65,29.34,18.0,7.22,76.75,20.3
2023-06-21,36.05,27.1,31.38,17.23,7.75,71.7,2.7
2023-06-22,35.35,26.1,30.81,18.39,8.35,76.43,6.1
2023-06-23,34.5,27.65,30.89,17.65,7.35,74.89,10.7
2023-06-24,32.3,25.8,27.99,15.19,6.34,86.46,13.6
2023-06-25,32.75,25.05,28.01,7.59,4.94,83.66,5.8
2023-06-26,33.55,25.2,28.67,17.73,7.05,82.08,8.1
2023-06-27,34.0,26.0,29.11,13.49,8.37,80.92,12.2
2023-06-28,32.4,25.8,28.53,16.87,9.62,82.54,11.7
2023-06-29,33.85,25.25,28.83,13.39,8.41,80.81,12.7
2023-06-30,33.65,24.6,29.07,23.23,10.1,77.86,1.9
2023-07-01,35.3,25.9,30.51,10.5,7.15,73.06,0.9
2023-07-02,36.55,27.05,31.06,20.67,8.64,71.68,4.5
2023-07-03,36.65,26.1,30.74,16.56,9.61,73.72,2.5
2023-07-04,33.55,24.35,29.07,16.34,10.82,80.52,13.0
2023-07-05,33.05,25.25,29.03,14.69,10.23,76.56,4.8
2023-07-06,33.25,24.9,28.53,15.78,8.23,82.72,10.0
2023-07-07,29.6,26.05,27.21,21.86,11.25,91.22,34.4
2023-07-08,30.75,25.1,27.01,16.49,11.44,91.36,29.7
2023-07-09,30.95,25.8,27.6,13.01,6.37,90.11,34.1
2023-07-10,33.25,25.15,28.51,11.59,6.62,84.36,2.9
2023-07-11,33.5,25.65,28.5,15.0,8.19,86.49,9.6
2023-07-12,33.15,26.0,29.12,14.65,8.92,82.41,5.2
2023-07-13,33.8,25.65,28.51,14.39,6.07,82.91,21.1
2023-07-14,33.25,26.0,28.55,20.72,5.98,86.39,17.7
2023-07-15,32.9,25.15,28.57,12.92,5.47,85.4,21.9
2023-07-16,33.3,26.25,29.03,10.11,4.69,84.76,11.8
2023-07-17,31.7,25.35,28.16,15.5,9.61,86.37,13.4
2023-07-18,32.95,26.25,28.85,13.04,8.99,85.75,9.3
2023-07-19,35.15,26.9,29.84,16.78,6.0,80.75,23.7
2023-07-20,35.55,26.5,30.89,15.5,8.85,76.08,4.2
2023-07-21,34.3,27.2,30.69,19.91,13.5,76.07,6.0
2023-07-22,34.2,28.25,30.94,21.87,14.56,72.98,0.6
2023-07-23,34.05,27.4,29.95,15.46,11.33,79.96,7.8
2023-07-24,34.1,25.55,29.28,14.9,9.05,82.06,11.8
2023-07-25,29.65,25.55,26.99,14.26,7.82,90.61,18.3
2023-07-26,31.7,26.3,28.55,8.89,5.01,87.6,11.0
2023-07-27,32.85,26.3,28.17,10.18,5.7,87.3,27.0
2023-07-28,31.4,24.65,27.83,13.45,6.98,84.4,11.2
2023-07-29,33.1,24.95,28.95,14.02,9.47,80.19,2.3
2023-07-30,33.6,25.1,29.58,18.58,12.03,77.89,0.8
2023-07-31,34.6,26.9,30.35,18.69,14.75,74.92,0.2
2023-08-01,35.05,27.25,30.15,17.78,12.34,78.36,1.4
2023-08-02,34.05,26.45,29.41,18.03,12.44,81.63,9.6
2023-08-03,31.7,25.95,28.42,9.42,4.89,87.9,11.5
2023-08-04,33.65,26.3,29.42,12.89,6.66,83.4,4.8
2023-08-05,34.75,25.95,30.03,19.83,13.05,74.28,1.9
2023-08-06,34.2,27.15,30.03,21.96,16.22,68.11,0.1
2023-08-07,34.35,26.9,30.35,24.49,17.8,66.84,0.0
2023-08-08,34.5,27.35,30.66,20.21,14.25,65.0,0.0
2023-08-09,34.0,27.25,29.94,17.46,11.78,69.62,1.7
2023-08-10,34.55,27.2,30.64,15.68,10.8,66.95,1.6
2023-08-11,35.3,28.15,31.33,20.67,16.14,55.98,0.0
2023-08-12,35.55,27.6,31.02,18.84,14.66,61.06,0.7
2023-08-13,33.45,26.75,29.66,13.25,9.58,67.24,0.0
2023-08-14,34.65,25.8,29.85,9.75,5.57,74.11,0.1
2023-08-15,35.95,25.6,30.89,16.83,9.4,67.25,0.1
2023-08-16,36.0,27.75,31.85,20.29,12.75,58.14,0.0
2023-08-17,36.1,28.3,31.7,15.14,10.05,60.39,0.1
2023-08-18,34.1,26.15,30.31,19.08,7.94,75.12,7.4
2023-08-19,35.8,27.8,31.81,18.0,10.36,68.51,0.1
2023-08-20,36.25,28.0,31.97,14.69,7.07,69.71,0.8
2023-08-21,35.35,27.4,30.43,18.03,8.25,79.3,12.6
2023-08-22,29.85,25.6,27.68,20.87,7.9,89.8,15.5
